ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,E001  University Visveswariah College of Engineering  Bangalore,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127543,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126878,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126791,--,--,--,--,--,--,--,--
177,,E177  Rajeev Institute of Technology  Hassan,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,108844,--,--,77836,--,122729,68944,--,--,66651,--,--,77316,--,80336,65374,67398,77588,82486,--,93761,119685,--,--
CS Computers,80134,--,--,91167,--,--,79955,--,--,63434,--,--,69654,--,--,62828,76907,78815,124486,--,--,124981,--,--
EC Electronics,--,--,--,81811,--,--,65163,--,--,52209,--,60579,52042,--,--,47568,--,59342,125333,--,--,91472,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,123345,--,--,--,--,--,,121538125968,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124748,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127129,--,--,--,--,--,--,--,--
178,,E178  N I E Institute of Technology  Mysore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,--,--,37964,34987,--,--,,26289107334,41893,23987,--,--,24214,--,--,23261,--,23954,44984,--,--,35218,63269,--
EC Electronics,26420,--,--,42409,52926,--,27290,--,113240,27720,--,53326,28709,--,--,25925,30912,32980,66557,--,--,--,--,--
EE Electrical,55177,--,--,46133,--,--,48464,--,--,--,--,--,39746,--,57769,39233,55422,57218,63982,--,66414,79623,--,--
IE Info.Science,38180,--,--,42742,--,51989,--,--,--,34734,--,--,36272,--,--,34584,--,50417,82575,91571,99490,52351,--,--
ME Mechanical,54341,--,--,38805,--,53797,45390,--,--,37495,--,--,35513,--,--,34126,37886,42450,71031,--,--,--,--,--
179,,,"E179  P N S Institute of Technology  Nelamangala, Bangalore",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126655,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127255,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123731,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127053,--,--,--,--,--,--,--,--
IE Info.Science,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126430,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124355,--,--,--,--,--,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
180,E180  Bearys Institute of Technology,,,,,,Mangalore (Near M'lore Univ),,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127564,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,122103,--,--,114367,--,--,113675,--,116445,--,--,--,114007,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125779,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123525,--,--,--,--,--,--,--,--
182,,,E182  Shaikh College of Engineering and Technology  Belgaum,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,120621,--,--,119944,--,--,120027,--,123480,--,--,--,122303,--,--,115968,--,,118544123387,--,--,--,--,--
CS Computers,115286,--,--,--,--,--,116296,--,--,--,--,--,117024,--,--,,106783111653,,117748126476,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124992,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127435,--,--,--,--,--,--,--,--
183,E183  Sha-Shib College of Engineering,,,,,,Chickballapur Dist.,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,75911,--,--,73387,--,--,57193,--,--,56786,92025,64300,55758,--,--,54484,--,60037,87562,--,--,--,--,79333
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,96345,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,116730,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
184,,E184  C Byre Gowda Institute of Technology  Kolar,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126864,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126665,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,122307,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126574,--,--,--,--,--,--,--,--
185,,,E185  Angadi Institute of Technology and Management  Belgaum,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,78844,--,--,62244,--,--,61219,--,--,71912,83179,77806,59937,--,--,57570,--,60901,78587,--,--,--,--,90750
CS Computers,66257,--,80144,76105,--,98473,74629,86679,80723,78896,--,--,62977,--,74853,61884,63820,71254,119564,--,--,84030,--,--
EC Electronics,79350,--,--,76440,--,106474,60459,--,--,77015,--,--,66187,--,--,58951,61105,72304,98647,--,--,--,--,--
EE Electrical,97006,--,--,,121423124400,,121596100612,--,--,95900,--,--,90901,--,--,90552,--,,101022126741,--,--,--,--,--
ME Mechanical,86665,--,--,80954,--,81472,69698,--,92452,90372,--,--,71156,--,--,68128,71182,76927,,112536115331,--,83474,--,--
186,E186  ACS College of Engineering,,,,,"Kengeri Hobli,Bangalore",,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,48565,--,--,37180,--,--,27093,--,28664,31049,67089,45022,28682,--,--,24550,--,28418,41773,--,--,--,--,--
BM Bio Medical,123891,--,--,94462,--,--,80127,--,--,79241,--,--,89676,--,120419,78671,90557,91259,95915,--,--,--,--,--
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127422,--,--,--,--,--,--,--,--
CS Computers,62262,--,--,66078,122404,--,--,--,--,61536,--,--,74968,--,--,58009,58105,77447,118382,--,--,95484,--,--
EC Electronics,--,--,--,126130,--,--,111738,--,--,--,--,--,92264,--,--,91586,104936,--,124057,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,118760,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125810,--,--,--,--,--,--,--,--
187,,,,"E187  Prasanna College of Engineering and Technology  Ujire, D.K",,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119563,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120561,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
188,,,E188  Vijaya Vittala Institute of Technology  B lore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127428,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,119335,--,--,--,--,--,122923,--,--,107156,--,--,115251,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126433,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126765,--,--,--,--,--,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
189,,E189  NDRK Institute of Technology  Hassan,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,99059,--,--,118919,--,--,121349,--,--,100355,--,--,102759,--,--,95650,--,,102653116063,--,--,101094,--,--
CS Computers,--,--,--,--,--,--,--,--,--,125154,--,--,--,--,--,114297,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126687,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123067,--,--,--,--,--,--,--,--
191,,,,"E191  Akshaya Institute of Technology  Linga Pura, Tumkur Dist.",,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,105188,--,--,103550,--,--,105749,--,--,125075,--,--,89471,--,--,87860,--,94848,123611,--,--,--,--,126434
CS Computers,--,--,--,--,--,--,116546,--,--,106993,--,--,114667,--,--,104248,--,,122557110062,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,121488,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126454,--,--,--,--,--,--,--,--
193,,,,"E193  A Shama Rao Foundation,  Srinivas School of Engineering  Mukka,",,,,,,,,,,,,,,,,,,,,
"Suratkal, Mangalore",,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125967,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125270,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,106386,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125112,--,--,--,--,--,--,--,--
194,,E194  Government Engineering College  Karawar,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,,101304110554,--,88275,--,107590,96468,--,--,91401,99046,--,81921,--,--,76339,77779,85199,103708,--,116145,87504,--,--
CS Computers,107299,--,--,125013,--,--,117287,--,--,99822,--,,119249106911,--,--,99204,,103954112291,120284,--,--,108267,--,--
EC Electronics,119677,--,--,--,--,--,118137,--,--,113700,--,--,116079,--,120883111338,,,113081118796,--,--,--,118605,--,--
ME Mechanical,114869,--,,119613106332,--,112100,98991,--,--,102334,--,--,97482,97732,99547,90173,94931,95499,119876,--,--,100333,--,--
195,,,E195  Ekalavya Institute of Teachnology  Chamaraja Nagar Tq.,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126920,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126296,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125296,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126934,--,--,--,--,--,--,--,--
196,,E196  Jain College of Engineering  Belgaum,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,52480,--,62860,40755,--,--,--,--,58338,42365,--,51880,39563,--,--,34552,--,39235,74862,--,--,68564,70760,--
CS Computers,40724,--,--,29179,--,--,24922,--,--,--,--,--,--,--,29808,24527,25755,28334,77756,--,87517,47487,--,--
EC Electronics,28656,--,--,31481,31543,36256,35117,--,--,43058,--,--,27891,--,--,24802,28654,30289,67188,--,87559,--,--,--
EE Electrical,--,--,--,64660,--,68519,60731,--,--,50638,--,--,54006,--,--,49614,--,52149,83849,121730,--,68858,--,--
ME Mechanical,36986,--,--,33825,--,--,30323,--,--,49918,--,55265,30056,--,--,28474,29035,33004,79178,--,--,--,--,--
197,,,"E197  Veerappa Nisty Engineering College  Shorapur,Yadigir",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125439,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,117238,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,114911,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123276,--,--,--,--,--,--,--,--
198,,,E198  Godutai Engineering College for Women  Gulbarga,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CS Computers,58320,--,--,65249,--,--,48212,--,--,78267,--,--,50904,--,--,43299,--,61453,76428,--,--,71374,--,--
EC Electronics,86260,--,--,66534,119825,--,58686,--,--,--,--,--,61969,--,--,52419,56346,71815,68925,--,--,--,--,--
EE Electrical,--,--,--,93111,--,--,--,--,--,--,--,--,--,--,--,52346,--,95819,79627,--,--,124786,--,--
IE Info.Science,--,--,--,--,--,--,68870,--,--,--,--,--,--,--,--,78802,--,90478,116080,--,--,--,--,--
199,,"E199  AGM Rural Engineering College  Varur,Hubli",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
199,,"E199  AGM Rural Engineering College  Varur,Hubli",,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,78981,--,82683,93171,--,--,82899,--,--,95452,--,--,79048,--,--,74418,74607,75012,82179,--,--,100095,--,--
CS Computers,82408,--,--,77131,125611,--,78958,--,--,--,--,--,68834,--,--,67420,--,81867,114177,--,--,114456,--,--
EC Electronics,91499,--,--,100568,--,--,--,--,--,--,--,--,76887,--,95432,76142,76717,85889,125619,--,--,90689,--,--
EE Electrical,--,--,--,--,--,--,121503,--,--,--,--,--,123029,--,--,119658,--,,121777122683,--,--,--,--,--
ME Mechanical,100032,--,--,95842,--,97906,89603,--,--,100597,--,--,85815,--,--,82373,82933,90135,119508,--,126445,--,--,--
201,,,E201  Gopalan College of Engineering and Management  Bangalore,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,115822,--,--,--,--,--,--,--,--
CS Computers,85256,--,--,68664,104722,68720,58169,--,--,67868,--,89909,73744,--,--,54382,--,58996,95302,--,104792,--,--,--
EC Electronics,--,--,--,80456,--,--,80644,--,--,66889,--,--,66989,--,--,61282,--,94750,122291,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127280,--,--,--,--,--,--,--,--
202,,,,E202  Sampoorna Institute of Technology and Research  Channapatana,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127200,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123950,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125927,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,107280,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125563,--,--,--,--,--,--,--,--
203,,,"E203  K.S. School of Engineering And Management  Mallasandra,",,,,,,,,,,,,,,,,,,,,,
Bangalore,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,56876,--,--,98837,--,--,82247,--,--,67110,--,--,60111,--,--,56387,--,,109344112139,--,--,--,--,--
CS Computers,50845,--,--,57901,--,--,59429,--,--,37091,--,82197,54179,--,--,34953,110466,62490,123690,--,--,99438,--,--
EC Electronics,127251,--,--,109927,--,--,--,--,--,88963,--,--,116987,--,--,88045,--,,121553117818,--,--,116119,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123556,--,--,--,--,--,--,--,--
ME Mechanical,104329,--,--,109199,--,--,111946,--,--,66263,--,--,62515,--,--,60876,69316,--,107848,--,--,68387,--,--
204,,,,"E204  Bangalore Technological  Institute  Sarjapura Rd, Bangalore",,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127213,--,--,--,--,--,--,--,--
CS Computers,123554,--,--,--,--,--,117567,--,--,125703,--,--,125485,--,--,,105777125057,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120582,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123908,--,--,--,--,--,--,--,--
205,,E205  ATME College of Engineering  Mysore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,54595,--,--,71116,--,100798,62089,--,--,46138,99471,--,48005,--,--,45945,--,50321,56395,--,--,--,--,53645
CS Computers,93130,--,--,65303,--,92471,58221,--,96863,53907,--,78188,57016,--,--,53883,62896,73104,98514,--,,107275101995,--,--
	EC Electronics,114598,--,--,80421,102918,--,81833,--,--,67814,--,--,72511,--,86999,67529,68346,85398,79652,100494,,90682 108927123928,,--
EE Electrical,114594,--,--,94226,--,--,82067,--,--,81157,--,--,82868,--,--,79985,85387,,100794106943,--,--,92538,--,--
ME Mechanical,75689,--,--,85426,--,--,72668,--,--,71107,--,89798,73442,98919,--,68464,74762,88457,92470,--,,111742115376,--,--
206,,,,E206  Shri Madhwa Vadiraja Institute of Technology and Management,,,,,,,,,,,,,,,,,,,,
UDUPI,,,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,123228,--,--,--,--,--,--,--,--
CS Computers,23256,--,--,39175,--,58775,23235,--,51336,85833,--,--,35328,--,--,22128,22643,25191,101502,--,--,,107394108136,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120267,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,120647,--,--,--,--,--,--,--,--
207,E207  V S M Institute of Technology,,,,Nippani,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,125352,--,--,--,--,--,127071,--,--,118497,--,,119283123043,--,--,--,119918,--
CS Computers,--,--,--,112097,--,--,115276,--,--,--,--,--,109742,--,--,,109582110956,111638,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126201,--,--,--,--,--,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,
ENGINEERING CUTOFF RANK OF CET-2016 - R2 Extended ALLOTMENT ( General ) 26-07-2016,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
207,E207  V S M Institute of Technology,,,,Nippani,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
ME Mechanical,--,--,--,126409,--,--,127301,--,--,--,--,--,--,--,--,,123454124775,127194,--,--,--,--,--,--
208,,,,"E208  Achutha Institute of Technology  Gopalpura, Bagaluru, Bangalore",,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
AE Aeronaut.Engg,--,--,45486,46544,--,--,50339,--,109513,35952,--,73522,38348,--,--,34769,--,38795,68614,--,--,57127,--,--
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127326,--,--,--,--,--,--,--,--
CS Computers,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124130,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,34019,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,116373,--,--,--,--,--,--,--,--
209,,E209  Jyothi Institute of Technology  Bangalore,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,125797,--,--,--,--,--,--,--,--
CS Computers,45554,--,--,57251,--,--,50193,--,--,28211,--,--,39449,--,121734,27195,41179,53365,115902,--,--,--,--,--
EC Electronics,--,--,--,66983,--,--,102130,--,--,--,--,77796,49634,--,--,42179,57933,68918,102301,--,--,119572,--,--
IE Info.Science,65034,--,--,82297,--,--,--,--,--,45890,--,--,57149,--,--,42858,--,99395,--,--,--,117236,--,--
ME Mechanical,97294,--,--,120415,--,--,--,--,--,117653,--,--,89768,--,--,75544,78877,,101601122476,--,--,--,--,--
210,,,"E210  G Madegowda Institute of Technology  Maddur, Mandya",,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,123732,--,--,125312,--,--,--,--,--,,111187115454123428,,--,--,--,,107796110848,,111860126327,--,--,108336,--,--
CS Computers,--,--,--,--,--,--,--,--,--,116404,--,--,124228,--,--,114736,--,--,--,--,--,--,--,--
EC Electronics,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,127200,--,--,--,--,--,--,--,--
EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124153,--,--,--,--,--,--,--,--
ME Mechanical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,126903,--,--,--,--,--,--,--,--
211,,E211  Jain Institute of Technology  Davanagere,,,,,,,,,,,,,,,,,,,,,,
,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
CE Civil,54252,--,58766,63268,--,66303,60477,--,--,73966,95705,103618,51456,--,62543,50375,52069,53640,63927,--,79583,56147,--,--
